customer_id,days_active_first_7,days_active_first_30,days_active_first_90,time_to_first_value,logins_first_30,jobs_posted,candidates_viewed,churn_flag
2604,0,0,0,4,0,0,0,yes
2605,0,0,0,4,0,0,0,yes
2606,0,0,0,3,0,0,0,yes
2607,5,15,70,5,5,2,12,no
2608,0,0,0,4,0,0,0,yes
2609,0,0,0,4,0,0,0,yes
2610,0,0,0,3,0,0,0,yes
2611,0,0,0,6,0,0,0,yes
2612,0,0,0,4,0,0,0,yes
2613,0,0,0,2,0,0,0,yes
2614,0,0,0,2,0,0,0,yes
2615,0,0,0,2,0,0,0,yes
2616,3,5,15,4,11,2,14,no
2617,0,0,0,3,0,0,0,yes
2618,5,20,9,4,12,1,13,yes
2619,0,0,0,3,0,0,0,yes
2620,0,0,0,4,0,0,0,yes
2621,0,0,0,2,0,0,0,yes
2622,0,0,0,5,0,0,0,yes
2623,0,0,0,4,0,0,0,yes
2624,0,0,0,3,0,0,0,yes
2625,0,0,0,3,0,0,0,yes
2626,0,0,0,4,0,0,0,yes
2627,0,0,0,3,0,0,0,yes
2628,0,0,0,2,0,0,0,yes
2629,0,0,0,3,0,0,0,yes
2630,4,9,3,4,5,0,0,yes
2631,0,0,0,2,0,0,0,yes
2632,0,0,0,3,0,0,0,yes
2633,0,0,0,2,0,0,0,yes
2634,0,0,0,2,0,0,0,yes
2635,0,0,0,3,0,0,0,yes
2636,0,0,0,1,0,0,0,yes
2637,0,0,0,4,0,0,0,yes
2638,0,0,0,4,0,0,0,yes
2639,0,0,0,4,0,0,0,yes
2640,0,0,0,4,0,0,0,yes
2641,0,0,0,5,0,0,0,yes
2642,0,0,0,3,0,0,0,yes
2643,5,23,26,3,0,0,0,no
2644,0,0,0,4,0,0,0,yes
2645,0,0,0,4,0,0,0,yes
2646,6,14,6,4,10,0,0,yes
2647,0,0,0,1,0,0,0,yes
2648,0,0,0,3,0,0,0,yes
2649,0,0,0,2,0,0,0,yes
2650,0,0,0,1,0,0,0,yes
2651,0,0,0,5,0,0,0,yes
2652,0,0,0,1,0,0,0,yes
2653,0,0,0,4,0,0,0,yes
2654,0,0,0,5,0,0,0,yes
2655,4,23,37,4,14,2,28,no
2656,0,0,0,3,0,0,0,yes
2657,0,0,0,1,0,0,0,yes
2658,0,0,0,3,0,0,0,yes
2659,0,0,0,3,0,0,0,yes
2660,0,0,0,5,0,0,0,yes
2661,0,0,0,3,0,0,0,yes
2662,0,0,0,2,0,0,0,yes
2663,0,0,0,3,0,0,0,yes
2664,0,0,0,2,0,0,0,yes
2665,3,24,82,4,0,0,0,no
2666,0,0,0,2,0,0,0,yes
2667,0,0,0,2,0,0,0,yes
2668,0,0,0,3,0,0,0,yes
2669,0,0,0,2,0,0,0,yes
2670,0,0,0,3,0,0,0,yes
2671,0,0,0,2,0,0,0,yes
2672,0,0,0,1,0,0,0,yes
2673,0,0,0,4,0,0,0,yes
2674,0,0,0,4,0,0,0,yes
2675,0,0,0,4,0,0,0,yes
2676,0,0,0,3,0,0,0,yes
2677,0,0,0,1,0,0,0,yes
2678,0,0,0,2,0,0,0,yes
2679,0,0,0,1,0,0,0,yes
2680,0,0,0,2,0,0,0,yes
2681,0,0,0,4,0,0,0,yes
2682,0,0,0,5,0,0,0,yes
2683,0,0,0,2,0,0,0,yes
2684,0,0,0,3,0,0,0,yes
2685,0,0,0,4,0,0,0,yes
2686,0,0,0,5,0,0,0,yes
2687,4,10,90,4,13,0,0,no
2688,0,0,0,3,0,0,0,yes
2689,0,0,0,4,0,0,0,yes
2690,0,0,0,3,0,0,0,yes
2691,3,22,62,3,4,1,5,no
2692,0,0,0,2,0,0,0,yes
2693,0,0,0,4,0,0,0,yes
2694,0,0,0,3,0,0,0,yes
2695,0,0,0,3,0,0,0,yes
2696,0,0,0,4,0,0,0,yes
2697,0,0,0,2,0,0,0,yes
2698,0,0,0,2,0,0,0,yes
2699,4,29,87,4,1,1,12,no
2700,0,0,0,2,0,0,0,yes
2701,0,0,0,1,0,0,0,yes
2702,5,16,69,4,10,0,0,no
2703,0,0,0,1,0,0,0,yes
2704,0,0,0,4,0,0,0,yes
2705,0,0,0,2,0,0,0,yes
2706,0,0,0,5,0,0,0,yes
2707,0,0,0,2,0,0,0,yes
2708,0,0,0,5,0,0,0,yes
2709,0,0,0,3,0,0,0,yes
2710,0,0,0,2,0,0,0,yes
2711,0,0,0,5,0,0,0,yes
2712,0,0,0,2,0,0,0,yes
2713,0,0,0,3,0,0,0,yes
2714,0,0,0,4,0,0,0,yes
2715,0,0,0,2,0,0,0,yes
2716,0,0,0,4,0,0,0,yes
2717,0,0,0,4,0,0,0,yes
2718,0,0,0,2,0,0,0,yes
2719,0,0,0,4,0,0,0,yes
2720,0,0,0,2,0,0,0,yes
2721,0,0,0,4,0,0,0,yes
2722,0,0,0,4,0,0,0,yes
2723,0,0,0,3,0,0,0,yes
2724,0,0,0,2,0,0,0,yes
2725,0,0,0,4,0,0,0,yes
2726,0,0,0,2,0,0,0,yes
2727,0,0,0,4,0,0,0,yes
2728,0,0,0,5,0,0,0,yes
2729,0,0,0,4,0,0,0,yes
2730,0,0,0,4,0,0,0,yes
2731,0,0,0,3,0,0,0,yes
2732,5,16,65,3,5,0,0,no
2733,0,0,0,4,0,0,0,yes
2734,0,0,0,5,0,0,0,yes
2735,5,22,0,4,3,1,11,yes
2736,0,0,0,1,0,0,0,yes
2737,0,0,0,3,0,0,0,yes
2738,0,0,0,2,0,0,0,yes
2739,0,0,0,3,0,0,0,yes
2740,7,17,2,5,10,0,0,yes
2741,0,0,0,3,0,0,0,yes
2742,0,0,0,5,0,0,0,yes
2743,0,0,0,2,0,0,0,yes
2744,0,0,0,2,0,0,0,yes
2745,0,0,0,4,0,0,0,yes
2746,0,0,0,5,0,0,0,yes
2747,0,0,0,3,0,0,0,yes
2748,0,0,0,2,0,0,0,yes
2749,0,0,0,3,0,0,0,yes
2750,0,0,0,3,0,0,0,yes
2751,5,6,64,2,7,1,5,no
2752,0,0,0,3,0,0,0,yes
2753,0,0,0,7,0,0,0,yes
2754,0,0,0,3,0,0,0,yes
2755,5,21,69,4,12,0,0,no
2756,0,0,0,4,0,0,0,yes
2757,0,0,0,2,0,0,0,yes
2758,0,0,0,3,0,0,0,yes
2759,0,0,0,2,0,0,0,yes
2760,0,0,0,1,0,0,0,yes
2761,0,0,0,3,0,0,0,yes
2762,0,0,0,4,0,0,0,yes
2763,0,0,0,3,0,0,0,yes
2764,0,0,0,4,0,0,0,yes
2765,0,0,0,2,0,0,0,yes
2766,4,17,17,3,11,0,0,no
2767,0,0,0,3,0,0,0,yes
2768,0,0,0,5,0,0,0,yes
2769,0,0,0,3,0,0,0,yes
2770,0,0,0,3,0,0,0,yes
2771,0,0,0,4,0,0,0,yes
2772,0,0,0,3,0,0,0,yes
2773,0,0,0,3,0,0,0,yes
2774,6,25,7,3,11,1,12,yes
2775,0,0,0,3,0,0,0,yes
2776,0,0,0,2,0,0,0,yes
2777,0,0,0,4,0,0,0,yes
2778,0,0,0,2,0,0,0,yes
2779,0,0,0,1,0,0,0,yes
2780,0,0,0,3,0,0,0,yes
2781,0,0,0,4,0,0,0,yes
2782,0,0,0,3,0,0,0,yes
2783,0,0,0,3,0,0,0,yes
2784,0,0,0,2,0,0,0,yes
2785,0,0,0,3,0,0,0,yes
2786,0,0,0,2,0,0,0,yes
2787,3,8,49,3,0,2,14,no
2788,6,30,67,3,14,2,10,no
2789,0,0,0,3,0,0,0,yes
2790,0,0,0,4,0,0,0,yes
2791,0,0,0,4,0,0,0,yes
2792,0,0,0,3,0,0,0,yes
2793,0,0,0,3,0,0,0,yes
2794,0,0,0,3,0,0,0,yes
2795,0,0,0,3,0,0,0,yes
2796,0,0,0,5,0,0,0,yes
2797,0,0,0,5,0,0,0,yes
2798,0,0,0,3,0,0,0,yes
2799,0,0,0,4,0,0,0,yes
2800,0,0,0,4,0,0,0,yes
2801,0,0,0,2,0,0,0,yes
2802,0,0,0,2,0,0,0,yes
2803,0,0,0,2,0,0,0,yes
2804,0,0,0,4,0,0,0,yes
2805,4,13,13,4,3,2,26,no
2806,0,0,0,1,0,0,0,yes
2807,0,0,0,5,0,0,0,yes
2808,0,0,0,5,0,0,0,yes
2809,0,0,0,3,0,0,0,yes
2810,0,0,0,4,0,0,0,yes
2811,0,0,0,2,0,0,0,yes
2812,0,0,0,2,0,0,0,yes
2813,0,0,0,4,0,0,0,yes
2814,5,28,65,3,5,0,0,no
2815,0,0,0,2,0,0,0,yes
2816,0,0,0,3,0,0,0,yes
2817,0,0,0,3,0,0,0,yes
2818,0,0,0,1,0,0,0,yes
2819,0,0,0,3,0,0,0,yes
2820,0,0,0,2,0,0,0,yes
2821,4,10,70,4,5,0,0,no
2822,0,0,0,3,0,0,0,yes
2823,0,0,0,3,0,0,0,yes
2824,3,19,38,2,11,0,0,no
2825,0,0,0,4,0,0,0,yes
2826,0,0,0,2,0,0,0,yes
2827,0,0,0,3,0,0,0,yes
2828,0,0,0,2,0,0,0,yes
2829,0,0,0,4,0,0,0,yes
2830,0,0,0,3,0,0,0,yes
2831,0,0,0,4,0,0,0,yes
2832,0,0,0,4,0,0,0,yes
2833,3,8,36,3,1,0,0,no
2834,0,0,0,3,0,0,0,yes
2835,0,0,0,4,0,0,0,yes
2836,0,0,0,4,0,0,0,yes
2837,0,0,0,3,0,0,0,yes
2838,0,0,0,5,0,0,0,yes
2839,0,0,0,3,0,0,0,yes
2840,0,0,0,4,0,0,0,yes
2841,0,0,0,3,0,0,0,yes
2842,0,0,0,2,0,0,0,yes
2843,0,0,0,5,0,0,0,yes
2844,7,24,75,5,8,1,6,no
2845,0,0,0,3,0,0,0,yes
2846,3,23,54,1,12,3,27,no
2847,0,0,0,3,0,0,0,yes
2848,0,0,0,4,0,0,0,yes
2849,4,16,83,4,5,1,10,no
2850,0,0,0,2,0,0,0,yes
2851,0,0,0,4,0,0,0,yes
2852,0,0,0,3,0,0,0,yes
2853,0,0,0,2,0,0,0,yes
2854,0,0,0,4,0,0,0,yes
2855,0,0,0,2,0,0,0,yes
2856,0,0,0,4,0,0,0,yes
2857,0,0,0,2,0,0,0,yes
2858,0,0,0,3,0,0,0,yes
2859,0,0,0,4,0,0,0,yes
2860,0,0,0,2,0,0,0,yes
2861,0,0,0,3,0,0,0,yes
2862,0,0,0,4,0,0,0,yes
2863,0,0,0,4,0,0,0,yes
2864,0,0,0,6,0,0,0,yes
2865,0,0,0,4,0,0,0,yes
2866,0,0,0,4,0,0,0,yes
2867,7,22,35,6,1,1,12,no
2868,0,0,0,4,0,0,0,yes
2869,0,0,0,3,0,0,0,yes
2870,0,0,0,4,0,0,0,yes
2871,0,0,0,3,0,0,0,yes
2872,0,0,0,2,0,0,0,yes
2873,0,0,0,3,0,0,0,yes
2874,2,10,3,3,14,0,0,yes
2875,0,0,0,5,0,0,0,yes
2876,0,0,0,3,0,0,0,yes
2877,7,20,25,4,10,0,0,no
2878,0,0,0,5,0,0,0,yes
2879,0,0,0,3,0,0,0,yes
2880,0,0,0,4,0,0,0,yes
2881,0,0,0,4,0,0,0,yes
2882,0,0,0,3,0,0,0,yes
2883,0,0,0,2,0,0,0,yes
2884,0,0,0,2,0,0,0,yes
2885,7,30,45,4,11,2,14,no
2886,0,0,0,2,0,0,0,yes
2887,0,0,0,4,0,0,0,yes
2888,0,0,0,3,0,0,0,yes
2889,0,0,0,4,0,0,0,yes
2890,0,0,0,2,0,0,0,yes
2891,6,8,11,2,4,1,11,no
2892,0,0,0,2,0,0,0,yes
2893,0,0,0,4,0,0,0,yes
2894,0,0,0,4,0,0,0,yes
2895,0,0,0,3,0,0,0,yes
2896,0,0,0,3,0,0,0,yes
2897,0,0,0,2,0,0,0,yes
2898,0,0,0,4,0,0,0,yes
2899,0,0,0,2,0,0,0,yes
2900,6,20,26,3,14,1,7,no
2901,0,0,0,3,0,0,0,yes
2902,0,0,0,3,0,0,0,yes
2903,0,0,0,3,0,0,0,yes
2904,0,0,0,5,0,0,0,yes
2905,0,0,0,2,0,0,0,yes
2906,7,19,44,3,9,0,0,no
2907,0,0,0,1,0,0,0,yes
2908,0,0,0,4,0,0,0,yes
2909,0,0,0,3,0,0,0,yes
2910,0,0,0,2,0,0,0,yes
2911,0,0,0,2,0,0,0,yes
2912,0,0,0,2,0,0,0,yes
2913,0,0,0,3,0,0,0,yes
2914,0,0,0,4,0,0,0,yes
2915,0,0,0,1,0,0,0,yes
2916,0,0,0,5,0,0,0,yes
2917,0,0,0,4,0,0,0,yes
2918,1,3,38,1,10,0,0,no
2919,0,0,0,3,0,0,0,yes
2920,0,0,0,4,0,0,0,yes
2921,0,0,0,2,0,0,0,yes
2922,0,0,0,5,0,0,0,yes
2923,0,0,0,3,0,0,0,yes
2924,0,0,0,4,0,0,0,yes
2925,0,0,0,3,0,0,0,yes
2926,0,0,0,5,0,0,0,yes
2927,4,15,90,3,2,2,14,no
2928,0,0,0,3,0,0,0,yes
2929,0,0,0,4,0,0,0,yes
2930,0,0,0,3,0,0,0,yes
2931,5,30,86,4,6,1,8,no
2932,0,0,0,4,0,0,0,yes
2933,0,0,0,3,0,0,0,yes
2934,0,0,0,4,0,0,0,yes
2935,0,0,0,4,0,0,0,yes
2936,0,0,0,3,0,0,0,yes
2937,0,0,0,3,0,0,0,yes
2938,0,0,0,3,0,0,0,yes
2939,0,0,0,2,0,0,0,yes
2940,2,9,70,3,5,1,6,no
2941,0,0,0,3,0,0,0,yes
2942,0,0,0,4,0,0,0,yes
2943,0,0,0,3,0,0,0,yes
2944,0,0,0,3,0,0,0,yes
2945,0,0,0,4,0,0,0,yes
2946,0,0,0,2,0,0,0,yes
2947,0,0,0,2,0,0,0,yes
2948,0,0,0,5,0,0,0,yes
2949,0,0,0,5,0,0,0,yes
2950,5,22,13,2,13,1,7,yes
2951,0,0,0,4,0,0,0,yes
2952,0,0,0,3,0,0,0,yes
2953,0,0,0,4,0,0,0,yes
2954,0,0,0,3,0,0,0,yes
2955,7,18,42,4,4,0,0,no
2956,0,0,0,3,0,0,0,yes
2957,0,0,0,2,0,0,0,yes
2958,0,0,0,1,0,0,0,yes
2959,0,0,0,4,0,0,0,yes
2960,0,0,0,3,0,0,0,yes
2961,0,0,0,4,0,0,0,yes
2962,0,0,0,2,0,0,0,yes
2963,0,0,0,2,0,0,0,yes
2964,0,0,0,3,0,0,0,yes
2965,0,0,0,5,0,0,0,yes
2966,0,0,0,3,0,0,0,yes
2967,0,0,0,1,0,0,0,yes
2968,0,0,0,2,0,0,0,yes
2969,0,0,0,4,0,0,0,yes
2970,0,0,0,2,0,0,0,yes
2971,0,0,0,2,0,0,0,yes
2972,0,0,0,6,0,0,0,yes
2973,0,0,0,2,0,0,0,yes
2974,0,0,0,6,0,0,0,yes
2975,0,0,0,3,0,0,0,yes
2976,0,0,0,3,0,0,0,yes
2977,0,0,0,4,0,0,0,yes
2978,0,0,0,3,0,0,0,yes
2979,5,6,38,5,10,1,14,no
2980,0,0,0,4,0,0,0,yes
2981,0,0,0,2,0,0,0,yes
2982,0,0,0,3,0,0,0,yes
2983,0,0,0,3,0,0,0,yes
2984,0,0,0,3,0,0,0,yes
2985,0,0,0,2,0,0,0,yes
2986,0,0,0,2,0,0,0,yes
2987,0,0,0,2,0,0,0,yes
2988,0,0,0,3,0,0,0,yes
2989,0,0,0,4,0,0,0,yes
2990,0,0,0,3,0,0,0,yes
2991,7,12,26,5,4,0,0,no
2992,0,0,0,2,0,0,0,yes
2993,6,27,28,3,5,1,11,no
2994,0,0,0,3,0,0,0,yes
2995,0,0,0,3,0,0,0,yes
2996,0,0,0,5,0,0,0,yes
2997,0,0,0,4,0,0,0,yes
2998,0,0,0,4,0,0,0,yes
2999,0,0,0,4,0,0,0,yes
3000,0,0,0,3,0,0,0,yes
3001,0,0,0,5,0,0,0,yes
3002,0,0,0,5,0,0,0,yes
3003,0,0,0,3,0,0,0,yes
3004,0,0,0,6,0,0,0,yes
3005,0,0,0,3,0,0,0,yes
3006,0,0,0,2,0,0,0,yes
3007,0,0,0,4,0,0,0,yes
3008,0,0,0,4,0,0,0,yes
3009,5,30,63,3,3,0,0,no
3010,0,0,0,5,0,0,0,yes
3011,0,0,0,2,0,0,0,yes
3012,7,12,13,3,12,3,27,no
3013,0,0,0,4,0,0,0,yes
3014,0,0,0,5,0,0,0,yes
3015,4,17,18,2,4,4,20,no
3016,0,0,0,1,0,0,0,yes
3017,0,0,0,2,0,0,0,yes
3018,0,0,0,2,0,0,0,yes
3019,0,0,0,3,0,0,0,yes
3020,0,0,0,3,0,0,0,yes
3021,0,0,0,5,0,0,0,yes
3022,0,0,0,2,0,0,0,yes
3023,0,0,0,2,0,0,0,yes
3024,5,13,14,4,13,4,48,no
3025,0,0,0,5,0,0,0,yes
3026,0,0,0,3,0,0,0,yes
3027,0,0,0,3,0,0,0,yes
3028,0,0,0,3,0,0,0,yes
3029,6,10,51,4,9,6,54,no
3030,4,23,33,3,14,1,14,no
3031,0,0,0,3,0,0,0,yes
3032,0,0,0,5,0,0,0,yes
3033,0,0,0,4,0,0,0,yes
3034,0,0,0,5,0,0,0,yes
3035,0,0,0,2,0,0,0,yes
3036,4,15,20,4,2,2,26,no
3037,0,0,0,3,0,0,0,yes
3038,0,0,0,3,0,0,0,yes
3039,0,0,0,3,0,0,0,yes
3040,0,0,0,5,0,0,0,yes
3041,0,0,0,2,0,0,0,yes
3042,0,0,0,4,0,0,0,yes
3043,0,0,0,2,0,0,0,yes
3044,0,0,0,3,0,0,0,yes
3045,0,0,0,4,0,0,0,yes
3046,0,0,0,4,0,0,0,yes
3047,0,0,0,1,0,0,0,yes
3048,5,29,66,4,6,1,11,no
3049,0,0,0,3,0,0,0,yes
3050,0,0,0,3,0,0,0,yes
3051,0,0,0,4,0,0,0,yes
3052,0,0,0,3,0,0,0,yes
3053,0,0,0,1,0,0,0,yes
3054,0,0,0,2,0,0,0,yes
3055,0,0,0,4,0,0,0,yes
3056,0,0,0,4,0,0,0,yes
3057,0,0,0,3,0,0,0,yes
3058,0,0,0,2,0,0,0,yes
3059,0,0,0,5,0,0,0,yes
3060,0,0,0,3,0,0,0,yes
3061,0,0,0,4,0,0,0,yes
3062,0,0,0,2,0,0,0,yes
3063,0,0,0,3,0,0,0,yes
3064,0,0,0,5,0,0,0,yes
3065,0,0,0,3,0,0,0,yes
3066,0,0,0,3,0,0,0,yes
3067,0,0,0,3,0,0,0,yes
3068,0,0,0,4,0,0,0,yes
3069,0,0,0,2,0,0,0,yes
3070,0,0,0,4,0,0,0,yes
3071,0,0,0,4,0,0,0,yes
3072,0,0,0,4,0,0,0,yes
3073,0,0,0,2,0,0,0,yes
3074,0,0,0,4,0,0,0,yes
3075,0,0,0,4,0,0,0,yes
3076,0,0,0,3,0,0,0,yes
3077,0,0,0,4,0,0,0,yes
3078,7,7,55,3,0,3,36,no
3079,0,0,0,4,0,0,0,yes
3080,3,18,7,4,14,1,8,yes
3081,6,20,83,5,9,4,44,no
3082,0,0,0,4,0,0,0,yes
3083,0,0,0,3,0,0,0,yes
3084,0,0,0,5,0,0,0,yes
3085,7,23,41,4,14,0,0,no
3086,0,0,0,4,0,0,0,yes
3087,0,0,0,1,0,0,0,yes
3088,0,0,0,2,0,0,0,yes
3089,0,0,0,6,0,0,0,yes
3090,0,0,0,4,0,0,0,yes
3091,0,0,0,4,0,0,0,yes
3092,0,0,0,3,0,0,0,yes
3093,0,0,0,4,0,0,0,yes
3094,0,0,0,3,0,0,0,yes
3095,0,0,0,4,0,0,0,yes
3096,0,0,0,5,0,0,0,yes
3097,0,0,0,4,0,0,0,yes
3098,0,0,0,4,0,0,0,yes
3099,0,0,0,2,0,0,0,yes
3100,7,17,41,2,14,0,0,no
3101,0,0,0,4,0,0,0,yes
3102,0,0,0,3,0,0,0,yes
3103,0,0,0,5,0,0,0,yes
3104,0,0,0,2,0,0,0,yes
3105,0,0,0,2,0,0,0,yes
3106,0,0,0,2,0,0,0,yes
3107,1,8,68,2,3,6,84,no
3108,0,0,0,4,0,0,0,yes
3109,0,0,0,3,0,0,0,yes
3110,0,0,0,1,0,0,0,yes
3111,0,0,0,3,0,0,0,yes
3112,0,0,0,2,0,0,0,yes
3113,0,0,0,3,0,0,0,yes
3114,0,0,0,4,0,0,0,yes
3115,0,0,0,4,0,0,0,yes
3116,0,0,0,1,0,0,0,yes
3117,0,0,0,4,0,0,0,yes
3118,0,0,0,5,0,0,0,yes
3119,0,0,0,2,0,0,0,yes
3120,0,0,0,2,0,0,0,yes
3121,7,22,27,3,4,4,28,no
3122,0,0,0,2,0,0,0,yes
3123,0,0,0,4,0,0,0,yes
3124,0,0,0,3,0,0,0,yes
3125,0,0,0,4,0,0,0,yes
3126,0,0,0,4,0,0,0,yes
3127,0,0,0,2,0,0,0,yes
3128,0,0,0,3,0,0,0,yes
3129,0,0,0,4,0,0,0,yes
3130,0,0,0,2,0,0,0,yes
3131,2,20,66,1,6,3,21,no
3132,0,0,0,3,0,0,0,yes
3133,0,0,0,5,0,0,0,yes
3134,0,0,0,4,0,0,0,yes
3135,0,0,0,4,0,0,0,yes
3136,0,0,0,2,0,0,0,yes
3137,0,0,0,3,0,0,0,yes
3138,0,0,0,3,0,0,0,yes
3139,0,0,0,4,0,0,0,yes
3140,0,0,0,2,0,0,0,yes
3141,0,0,0,3,0,0,0,yes
3142,0,0,0,4,0,0,0,yes
3143,0,0,0,3,0,0,0,yes
3144,0,0,0,3,0,0,0,yes
3145,0,0,0,1,0,0,0,yes
3146,0,0,0,3,0,0,0,yes
3147,0,0,0,4,0,0,0,yes
3148,0,0,0,3,0,0,0,yes
3149,0,0,0,1,0,0,0,yes
3150,0,0,0,2,0,0,0,yes
3151,0,0,0,2,0,0,0,yes
3152,0,0,0,3,0,0,0,yes
3153,0,0,0,5,0,0,0,yes
3154,0,0,0,4,0,0,0,yes
3155,0,0,0,3,0,0,0,yes
3156,0,0,0,3,0,0,0,yes
3157,0,0,0,4,0,0,0,yes
3158,0,0,0,3,0,0,0,yes
3159,0,0,0,2,0,0,0,yes
3160,0,0,0,6,0,0,0,yes
3161,0,0,0,3,0,0,0,yes
3162,0,0,0,4,0,0,0,yes
3163,0,0,0,4,0,0,0,yes
3164,0,0,0,2,0,0,0,yes
3165,0,0,0,4,0,0,0,yes
3166,0,0,0,2,0,0,0,yes
3167,0,0,0,4,0,0,0,yes
3168,0,0,0,3,0,0,0,yes
3169,0,0,0,5,0,0,0,yes
3170,0,0,0,4,0,0,0,yes
3171,0,0,0,4,0,0,0,yes
3172,0,0,0,3,0,0,0,yes
3173,0,0,0,4,0,0,0,yes
3174,0,0,0,4,0,0,0,yes
3175,0,0,0,3,0,0,0,yes
3176,0,0,0,2,0,0,0,yes
3177,0,0,0,4,0,0,0,yes
3178,0,0,0,4,0,0,0,yes
3179,0,0,0,2,0,0,0,yes
3180,0,0,0,4,0,0,0,yes
3181,0,0,0,4,0,0,0,yes
3182,0,0,0,3,0,0,0,yes
3183,0,0,0,2,0,0,0,yes
3184,0,0,0,2,0,0,0,yes
3185,3,8,11,2,11,2,14,no
3186,5,19,59,3,9,1,10,no
3187,0,0,0,4,0,0,0,yes
3188,0,0,0,2,0,0,0,yes
3189,0,0,0,2,0,0,0,yes
3190,0,0,0,4,0,0,0,yes
3191,0,0,0,3,0,0,0,yes
3192,0,0,0,2,0,0,0,yes
3193,0,0,0,4,0,0,0,yes
3194,0,0,0,2,0,0,0,yes
3195,0,0,0,4,0,0,0,yes
3196,0,0,0,5,0,0,0,yes
3197,0,0,0,6,0,0,0,yes
3198,0,0,0,4,0,0,0,yes
3199,0,0,0,1,0,0,0,yes
3200,0,0,0,4,0,0,0,yes
3201,0,0,0,5,0,0,0,yes
3202,0,0,0,4,0,0,0,yes
3203,0,0,0,3,0,0,0,yes
3204,0,0,0,2,0,0,0,yes
3205,0,0,0,5,0,0,0,yes
3206,0,0,0,2,0,0,0,yes
3207,0,0,0,3,0,0,0,yes
3208,0,0,0,3,0,0,0,yes
3209,6,14,47,4,12,2,26,no
3210,0,0,0,3,0,0,0,yes
3211,0,0,0,3,0,0,0,yes
3212,5,29,46,2,11,3,27,no
3213,0,0,0,3,0,0,0,yes
3214,0,0,0,3,0,0,0,yes
3215,0,0,0,4,0,0,0,yes
3216,0,0,0,4,0,0,0,yes
3217,0,0,0,5,0,0,0,yes
3218,0,0,0,4,0,0,0,yes
3219,0,0,0,5,0,0,0,yes
3220,0,0,0,4,0,0,0,yes
3221,0,0,0,4,0,0,0,yes
3222,0,0,0,4,0,0,0,yes
3223,0,0,0,2,0,0,0,yes
3224,0,0,0,2,0,0,0,yes
3225,0,0,0,1,0,0,0,yes
3226,0,0,0,4,0,0,0,yes
3227,0,0,0,4,0,0,0,yes
3228,0,0,0,3,0,0,0,yes
3229,0,0,0,4,0,0,0,yes
3230,0,0,0,5,0,0,0,yes
3231,0,0,0,4,0,0,0,yes
3232,0,0,0,4,0,0,0,yes
3233,0,0,0,2,0,0,0,yes
3234,0,0,0,3,0,0,0,yes
3235,0,0,0,3,0,0,0,yes
3236,0,0,0,2,0,0,0,yes
3237,0,0,0,2,0,0,0,yes
3238,0,0,0,3,0,0,0,yes
3239,0,0,0,2,0,0,0,yes
3240,0,0,0,2,0,0,0,yes
3241,0,0,0,2,0,0,0,yes
3242,0,0,0,2,0,0,0,yes
3243,7,11,37,5,7,0,0,no
3244,0,0,0,1,0,0,0,yes
3245,0,0,0,5,0,0,0,yes
3246,0,0,0,3,0,0,0,yes
3247,0,0,0,6,0,0,0,yes
3248,0,0,0,2,0,0,0,yes
3249,0,0,0,2,0,0,0,yes
3250,0,0,0,4,0,0,0,yes
3251,0,0,0,3,0,0,0,yes
3252,0,0,0,1,0,0,0,yes
3253,0,0,0,3,0,0,0,yes
3254,0,0,0,4,0,0,0,yes
3255,0,0,0,4,0,0,0,yes
3256,0,0,0,2,0,0,0,yes
3257,0,0,0,1,0,0,0,yes
3258,5,22,40,5,4,3,30,no
3259,0,0,0,3,0,0,0,yes
3260,2,3,2,3,14,4,52,yes
3261,0,0,0,4,0,0,0,yes
3262,0,0,0,3,0,0,0,yes
3263,0,0,0,4,0,0,0,yes
3264,0,0,0,4,0,0,0,yes
3265,0,0,0,3,0,0,0,yes
3266,6,19,71,7,4,5,45,no
3267,0,0,0,5,0,0,0,yes
3268,0,0,0,5,0,0,0,yes
3269,0,0,0,4,0,0,0,yes
3270,0,0,0,4,0,0,0,yes
3271,0,0,0,2,0,0,0,yes
3272,4,21,70,5,12,6,54,no
3273,0,0,0,3,0,0,0,yes
3274,0,0,0,2,0,0,0,yes
3275,0,0,0,3,0,0,0,yes
3276,0,0,0,4,0,0,0,yes
3277,0,0,0,4,0,0,0,yes
3278,0,0,0,5,0,0,0,yes
3279,3,5,67,4,12,4,32,no
3280,0,0,0,3,0,0,0,yes
3281,4,13,56,2,10,1,10,no
3282,0,0,0,4,0,0,0,yes
3283,0,0,0,4,0,0,0,yes
3284,0,0,0,4,0,0,0,yes
3285,0,0,0,4,0,0,0,yes
3286,0,0,0,2,0,0,0,yes
3287,0,0,0,2,0,0,0,yes
3288,0,0,0,3,0,0,0,yes
3289,0,0,0,3,0,0,0,yes
3290,0,0,0,3,0,0,0,yes
3291,0,0,0,1,0,0,0,yes
3292,0,0,0,4,0,0,0,yes
3293,0,0,0,2,0,0,0,yes
3294,0,0,0,4,0,0,0,yes
3295,0,0,0,3,0,0,0,yes
3296,0,0,0,3,0,0,0,yes
3297,0,0,0,2,0,0,0,yes
3298,0,0,0,3,0,0,0,yes
3299,0,0,0,3,0,0,0,yes
3300,0,0,0,5,0,0,0,yes
3301,0,0,0,3,0,0,0,yes
3302,0,0,0,1,0,0,0,yes
